More than five wives killed any men.	More than seventy men threw any girls.	left	5bb8d19df392d7e94f7e56cc96a60316	0.91
More than five players scored any points.	More than seventy girls shook any hands.	left	5bb8d19df392d7e94f7e56cc96a60316	0.91
At least five girls shook any hands.	More than five players picked any games.	right	5bb8d19df392d7e94f7e56cc96a60316	0.91
At least five men picked any girls.	More than seventy men painted any faces.	right	5bb8d19df392d7e94f7e56cc96a60316	0.91
More than five communities created any games.	More than seventy rocks told any stories.	left	5bb8d19df392d7e94f7e56cc96a60316	0.91
At least five men painted any faces.	At least seventy men threw any girls.	left	5bb8d19df392d7e94f7e56cc96a60316	0.91
At least five communities created any games.	More than five teams told any stories.	right	5bb8d19df392d7e94f7e56cc96a60316	0.91
At least five positions scored any points.	More than five players picked any games.	right	5bb8d19df392d7e94f7e56cc96a60316	0.91
At least seventy girls shook any hands.	More than seventy members lost any eyes.	left	5bb8d19df392d7e94f7e56cc96a60316	0.91
At least five men bought any rocks.	At least seventy members bought any books.	left	5bb8d19df392d7e94f7e56cc96a60316	0.91
At least seventy countries lost any men.	More than seventy men threw any books.	right	5bb8d19df392d7e94f7e56cc96a60316	0.91
At least five positions scored any points.	At least seventy women drew any lines.	right	5bb8d19df392d7e94f7e56cc96a60316	0.91
More than five members created any communities.	More than seventy men threw any rocks.	left	5bb8d19df392d7e94f7e56cc96a60316	0.91
At least five records told any stories.	At least seventy doors opened any ways.	left	3a032e46bcc5f84d8c51c1abf3db06b0	0.86
At least five men picked any girls.	At least seventy girls shook any hands.	right	3a032e46bcc5f84d8c51c1abf3db06b0	0.86
At least five teams took any lives.	At least seventy men changed any worlds.	left	3a032e46bcc5f84d8c51c1abf3db06b0	0.86
At least seventy men threw any girls.	More than seventy records told any stories.	right	3a032e46bcc5f84d8c51c1abf3db06b0	0.86
At least five men shook any hands.	More than five fires destroyed any churches.	left	3a032e46bcc5f84d8c51c1abf3db06b0	0.86
At least seventy men threw any books.	More than seventy communities created any games.	right	3a032e46bcc5f84d8c51c1abf3db06b0	0.86
At least seventy stories took any lives.	More than five members lost any eyes.	left	3a032e46bcc5f84d8c51c1abf3db06b0	0.86
At least five men lost any families.	At least seventy positions scored any points.	right	3a032e46bcc5f84d8c51c1abf3db06b0	0.86
At least five doors opened any ways.	More than seventy fires destroyed any schools.	left	3a032e46bcc5f84d8c51c1abf3db06b0	0.86
At least seventy members lost any eyes.	More than five men lost any families.	right	3a032e46bcc5f84d8c51c1abf3db06b0	0.86
More than five men grabbed any books.	More than seventy men lost any hands.	left	3a032e46bcc5f84d8c51c1abf3db06b0	0.86
More than five doors opened any ways.	More than seventy men bought any rocks.	left	3a032e46bcc5f84d8c51c1abf3db06b0	0.86
At least five doors opened any ways.	More than seventy fires destroyed any churches.	left	3a032e46bcc5f84d8c51c1abf3db06b0	0.86
At least five girls killed any women.	More than five girls killed any women.	left	3a032e46bcc5f84d8c51c1abf3db06b0	0.86
More than five players picked any games.	More than seventy players purchased any games.	right	3a032e46bcc5f84d8c51c1abf3db06b0	0.86
More than five communities created any games.	More than seventy stories took any lives.	left	3a032e46bcc5f84d8c51c1abf3db06b0	0.86
At least seventy positions scored any points.	More than seventy doors opened any ways.	right	fea69fadfee28b4a491a27d802a1d106	0.68
At least five countries lost any men.	More than five men painted any faces.	right	fea69fadfee28b4a491a27d802a1d106	0.68
At least five wives killed any men.	At least seventy members bought any books.	right	fea69fadfee28b4a491a27d802a1d106	0.68
At least seventy members created any names.	More than five men changed any worlds.	left	fea69fadfee28b4a491a27d802a1d106	0.68
At least five records told any stories.	At least seventy wives killed any men.	left	fea69fadfee28b4a491a27d802a1d106	0.68
At least five records told any stories.	More than seventy men painted any faces.	left	fea69fadfee28b4a491a27d802a1d106	0.68
At least five men raised any girls.	More than five men threw any rocks.	right	fea69fadfee28b4a491a27d802a1d106	0.68
At least five fires destroyed any churches.	More than five women drew any lines.	right	fea69fadfee28b4a491a27d802a1d106	0.68
At least seventy men created any countries.	More than seventy members created any communities.	right	fea69fadfee28b4a491a27d802a1d106	0.68
At least five students took any classes.	More than five members created any communities.	right	fea69fadfee28b4a491a27d802a1d106	0.68
At least five fires destroyed any churches.	At least seventy men opened any doors.	right	fea69fadfee28b4a491a27d802a1d106	0.68
At least five men threw any books.	At least seventy men lost any families.	left	fea69fadfee28b4a491a27d802a1d106	0.68
At least seventy men struck any girls.	More than seventy men bought any rocks.	left	fea69fadfee28b4a491a27d802a1d106	0.68
At least five men threw any girls.	More than five men threw any rocks.	right	fea69fadfee28b4a491a27d802a1d106	0.68
At least seventy girls killed any women.	More than five men opened any doors.	right	fea69fadfee28b4a491a27d802a1d106	0.68
At least five men lost any families.	At least seventy players created any worlds.	right	fea69fadfee28b4a491a27d802a1d106	0.68
At least seventy men opened any doors.	More than seventy families built any communities.	right	1515ec15d6e93fc93fb975c02fd895aa	0.41
At least seventy players purchased any games.	More than seventy men changed any worlds.	left	1515ec15d6e93fc93fb975c02fd895aa	0.41
At least seventy teams took any lives.	More than seventy men lost any families.	right	1515ec15d6e93fc93fb975c02fd895aa	0.41
At least five teams told any stories.	More than five rocks told any stories.	left	1515ec15d6e93fc93fb975c02fd895aa	0.41
More than five men picked any girls.	More than seventy stories took any lives.	left	1515ec15d6e93fc93fb975c02fd895aa	0.41
At least seventy members opened any doors.	More than five men threw any books.	right	1515ec15d6e93fc93fb975c02fd895aa	0.41
More than five men launched any fires.	More than seventy positions scored any points.	right	1515ec15d6e93fc93fb975c02fd895aa	0.41
At least five men launched any fires.	More than seventy teams scored any points.	right	1515ec15d6e93fc93fb975c02fd895aa	0.41
At least five men shook any hands.	More than seventy fires destroyed any churches.	right	1515ec15d6e93fc93fb975c02fd895aa	0.41
At least five teams told any stories.	More than five men raised any girls.	left	1515ec15d6e93fc93fb975c02fd895aa	0.41
At least seventy countries lost any men.	More than five men grabbed any books.	right	1515ec15d6e93fc93fb975c02fd895aa	0.41
At least five teams scored any points.	More than seventy men created any countries.	left	1515ec15d6e93fc93fb975c02fd895aa	0.41
At least five men lost any hands.	At least seventy members opened any doors.	right	1515ec15d6e93fc93fb975c02fd895aa	0.41
At least seventy girls killed any women.	More than seventy members opened any doors.	left	1515ec15d6e93fc93fb975c02fd895aa	0.41
More than five teams told any stories.	More than seventy students took any classes.	left	1515ec15d6e93fc93fb975c02fd895aa	0.41
At least five records told any stories.	More than five women drew any lines.	left	1515ec15d6e93fc93fb975c02fd895aa	0.41
More than five men opened any doors.	More than seventy members bought any books.	right	c04efb08b231dbfa3f7aef43031d4d17	0.41
At least five positions scored any points.	More than five men changed any worlds.	right	c04efb08b231dbfa3f7aef43031d4d17	0.41
More than five men picked any girls.	More than seventy women drew any lines.	right	c04efb08b231dbfa3f7aef43031d4d17	0.41
At least seventy communities created any games.	More than five players scored any points.	left	c04efb08b231dbfa3f7aef43031d4d17	0.41
At least five men destroyed any cities.	More than five rocks told any stories.	left	c04efb08b231dbfa3f7aef43031d4d17	0.41
At least five men threw any girls.	More than seventy records told any stories.	right	c04efb08b231dbfa3f7aef43031d4d17	0.41
At least five positions scored any points.	At least seventy girls shook any hands.	right	c04efb08b231dbfa3f7aef43031d4d17	0.41
At least five doors opened any ways.	More than seventy mothers lost any lives.	right	c04efb08b231dbfa3f7aef43031d4d17	0.41
At least seventy teams took any lives.	More than five men killed any girls.	left	c04efb08b231dbfa3f7aef43031d4d17	0.41
At least seventy men changed any worlds.	More than five members opened any doors.	right	c04efb08b231dbfa3f7aef43031d4d17	0.41
More than five men lost any mothers.	More than seventy men painted any faces.	left	c04efb08b231dbfa3f7aef43031d4d17	0.41
More than five women drew any lines.	More than seventy men changed any worlds.	right	c04efb08b231dbfa3f7aef43031d4d17	0.41
At least five men raised any girls.	More than five stories took any lives.	right	c04efb08b231dbfa3f7aef43031d4d17	0.41
At least seventy players picked any games.	More than seventy fires destroyed any schools.	left	c04efb08b231dbfa3f7aef43031d4d17	0.41
At least seventy women drew any lines.	More than seventy members bought any books.	right	c04efb08b231dbfa3f7aef43031d4d17	0.41
At least five countries lost any men.	More than five men struck any girls.	right	c04efb08b231dbfa3f7aef43031d4d17	0.41
At least five families owned any homes.	At least seventy men struck any girls.	left	17f47add0deb42856d6e7171b93f198a	0.91
More than five teams told any stories.	More than seventy teams scored any points.	right	17f47add0deb42856d6e7171b93f198a	0.91
More than five rocks told any stories.	More than seventy men picked any girls.	left	17f47add0deb42856d6e7171b93f198a	0.91
More than five men lost any mothers.	More than seventy fires destroyed any schools.	right	17f47add0deb42856d6e7171b93f198a	0.91
At least five wives killed any men.	More than five students took any classes.	left	17f47add0deb42856d6e7171b93f198a	0.91
At least five records told any stories.	More than seventy wives killed any men.	left	17f47add0deb42856d6e7171b93f198a	0.91
At least five girls killed any women.	More than seventy men shook any hands.	right	17f47add0deb42856d6e7171b93f198a	0.91
At least five mothers lost any lives.	At least seventy towns lost any men.	right	17f47add0deb42856d6e7171b93f198a	0.91
At least seventy doors opened any ways.	More than seventy men killed any girls.	left	17f47add0deb42856d6e7171b93f198a	0.91
At least five teams told any stories.	More than seventy stories took any lives.	left	17f47add0deb42856d6e7171b93f198a	0.91
At least five girls shook any hands.	At least seventy fires destroyed any schools.	right	17f47add0deb42856d6e7171b93f198a	0.91
At least seventy players scored any points.	More than seventy countries lost any men.	left	17f47add0deb42856d6e7171b93f198a	0.91
At least five families owned any homes.	More than seventy players scored any points.	left	17f47add0deb42856d6e7171b93f198a	0.91
More than five men lost any families.	More than seventy teams told any stories.	right	17f47add0deb42856d6e7171b93f198a	0.91
At least seventy men threw any books.	More than seventy members opened any doors.	right	17f47add0deb42856d6e7171b93f198a	0.91
At least seventy positions scored any points.	More than seventy mothers lost any lives.	left	17f47add0deb42856d6e7171b93f198a	0.91
At least five players picked any games.	More than five communities created any games.	left	46ab070e6ef5c14b609f9d4448cc6906	0.95
At least seventy men shook any hands.	More than five stories took any lives.	left	46ab070e6ef5c14b609f9d4448cc6906	0.95
At least five rocks told any stories.	At least seventy men opened any doors.	right	46ab070e6ef5c14b609f9d4448cc6906	0.95
At least seventy men threw any girls.	More than seventy men threw any girls.	right	46ab070e6ef5c14b609f9d4448cc6906	0.95
At least seventy members lost any eyes.	More than seventy men killed any girls.	right	46ab070e6ef5c14b609f9d4448cc6906	0.95
At least seventy members created any communities.	More than five players created any worlds.	right	46ab070e6ef5c14b609f9d4448cc6906	0.95
At least seventy men shook any hands.	More than seventy girls shook any hands.	left	46ab070e6ef5c14b609f9d4448cc6906	0.95
At least five stories took any lives.	More than seventy girls killed any women.	right	46ab070e6ef5c14b609f9d4448cc6906	0.95
At least five men painted any faces.	More than five members lost any eyes.	left	46ab070e6ef5c14b609f9d4448cc6906	0.95
At least seventy fires destroyed any schools.	More than five men lost any families.	right	46ab070e6ef5c14b609f9d4448cc6906	0.95
More than five men threw any rocks.	More than seventy girls shook any hands.	right	46ab070e6ef5c14b609f9d4448cc6906	0.95
At least five men struck any girls.	More than seventy teams took any lives.	left	46ab070e6ef5c14b609f9d4448cc6906	0.95
At least five men lost any hands.	At least seventy fires destroyed any schools.	left	46ab070e6ef5c14b609f9d4448cc6906	0.95
More than five teams took any lives.	More than seventy women drew any lines.	right	46ab070e6ef5c14b609f9d4448cc6906	0.95
At least seventy girls killed any women.	More than five men launched any fires.	right	46ab070e6ef5c14b609f9d4448cc6906	0.95
At least five men threw any girls.	More than five women drew any lines.	right	46ab070e6ef5c14b609f9d4448cc6906	0.95
At least five members opened any doors.	At least seventy players scored any points.	right	e85bfacc3059cad7c6469e3de473e947	0.68
At least five girls killed any women.	At least seventy men lost any mothers.	right	e85bfacc3059cad7c6469e3de473e947	0.68
At least five fires destroyed any churches.	At least seventy players picked any games.	right	e85bfacc3059cad7c6469e3de473e947	0.68
At least seventy men threw any books.	More than seventy members bought any books.	right	e85bfacc3059cad7c6469e3de473e947	0.68
At least seventy rocks told any stories.	More than five players picked any games.	right	e85bfacc3059cad7c6469e3de473e947	0.68
At least five men lost any hands.	More than seventy members created any names.	left	e85bfacc3059cad7c6469e3de473e947	0.68
At least five men changed any worlds.	More than five players purchased any games.	right	e85bfacc3059cad7c6469e3de473e947	0.68
At least seventy men launched any fires.	More than seventy men painted any faces.	left	e85bfacc3059cad7c6469e3de473e947	0.68
At least five men created any countries.	More than seventy men shook any hands.	right	e85bfacc3059cad7c6469e3de473e947	0.68
At least five men threw any books.	More than seventy men picked any girls.	right	e85bfacc3059cad7c6469e3de473e947	0.68
At least five members lost any eyes.	At least seventy doors opened any ways.	right	e85bfacc3059cad7c6469e3de473e947	0.68
At least five members created any communities.	More than seventy teams took any lives.	left	e85bfacc3059cad7c6469e3de473e947	0.68
More than five men threw any books.	More than seventy rocks told any stories.	left	e85bfacc3059cad7c6469e3de473e947	0.68
At least five men created any countries.	More than five countries lost any men.	left	e85bfacc3059cad7c6469e3de473e947	0.68
At least five men bought any rocks.	At least seventy men struck any girls.	right	e85bfacc3059cad7c6469e3de473e947	0.68
At least seventy doors opened any ways.	More than seventy mothers lost any lives.	left	e85bfacc3059cad7c6469e3de473e947	0.68
More than five fires destroyed any churches.	More than seventy members lost any eyes.	left	cf5192af8b26f1a0ceebed887e5acc5c	0.64
More than five men destroyed any cities.	More than seventy men changed any worlds.	left	cf5192af8b26f1a0ceebed887e5acc5c	0.64
At least seventy teams told any stories.	More than seventy men lost any mothers.	left	cf5192af8b26f1a0ceebed887e5acc5c	0.64
At least five players created any worlds.	More than five men changed any worlds.	left	cf5192af8b26f1a0ceebed887e5acc5c	0.64
More than five records told any stories.	More than seventy teams scored any points.	left	cf5192af8b26f1a0ceebed887e5acc5c	0.64
At least seventy men lost any hands.	More than five players purchased any games.	right	cf5192af8b26f1a0ceebed887e5acc5c	0.64
At least seventy positions scored any points.	More than seventy positions scored any points.	left	cf5192af8b26f1a0ceebed887e5acc5c	0.64
At least seventy students took any classes.	More than five wives killed any men.	right	cf5192af8b26f1a0ceebed887e5acc5c	0.64
At least five members bought any books.	More than seventy players picked any games.	left	cf5192af8b26f1a0ceebed887e5acc5c	0.64
At least five wives killed any men.	More than five men struck any girls.	left	cf5192af8b26f1a0ceebed887e5acc5c	0.64
At least seventy men threw any rocks.	More than five men threw any girls.	left	cf5192af8b26f1a0ceebed887e5acc5c	0.64
More than five men bought any rocks.	More than seventy teams took any lives.	right	cf5192af8b26f1a0ceebed887e5acc5c	0.64
At least seventy men launched any fires.	More than five mothers lost any lives.	right	cf5192af8b26f1a0ceebed887e5acc5c	0.64
At least seventy records told any stories.	More than five members created any communities.	right	cf5192af8b26f1a0ceebed887e5acc5c	0.64
At least five members opened any doors.	At least seventy teams took any lives.	left	cf5192af8b26f1a0ceebed887e5acc5c	0.64
At least five members lost any eyes.	More than seventy records told any stories.	right	cf5192af8b26f1a0ceebed887e5acc5c	0.64
At least five girls killed any women.	More than five players purchased any games.	right	d4f9bc58c52dd7aac55154abd7ba3731	0.77
More than five men lost any families.	More than seventy wives killed any men.	left	d4f9bc58c52dd7aac55154abd7ba3731	0.77
At least seventy positions scored any points.	More than seventy men changed any worlds.	left	d4f9bc58c52dd7aac55154abd7ba3731	0.77
More than five players scored any points.	More than seventy members bought any books.	left	d4f9bc58c52dd7aac55154abd7ba3731	0.77
More than five students took any classes.	More than seventy men opened any doors.	left	d4f9bc58c52dd7aac55154abd7ba3731	0.77
At least seventy students took any classes.	More than five men created any countries.	left	d4f9bc58c52dd7aac55154abd7ba3731	0.77
At least five men picked any girls.	More than five records told any stories.	left	d4f9bc58c52dd7aac55154abd7ba3731	0.77
At least five men killed any girls.	More than seventy players picked any games.	right	d4f9bc58c52dd7aac55154abd7ba3731	0.77
At least five players purchased any games.	More than seventy girls killed any women.	left	d4f9bc58c52dd7aac55154abd7ba3731	0.77
At least seventy wives killed any men.	More than five men lost any families.	left	d4f9bc58c52dd7aac55154abd7ba3731	0.77
At least five teams took any lives.	At least seventy players scored any points.	left	d4f9bc58c52dd7aac55154abd7ba3731	0.77
At least five families built any communities.	More than seventy girls killed any women.	right	d4f9bc58c52dd7aac55154abd7ba3731	0.77
At least seventy men created any countries.	More than five rocks told any stories.	right	d4f9bc58c52dd7aac55154abd7ba3731	0.77
At least seventy men painted any faces.	More than seventy men grabbed any books.	right	d4f9bc58c52dd7aac55154abd7ba3731	0.77
More than five men lost any mothers.	More than seventy players scored any points.	right	d4f9bc58c52dd7aac55154abd7ba3731	0.77
At least five fires destroyed any churches.	At least seventy men threw any books.	right	d4f9bc58c52dd7aac55154abd7ba3731	0.77
More than five rocks told any stories.	More than seventy men launched any fires.	left	6331a4a10c1188a8d477f672dbc0fda7	0.82
At least seventy towns lost any men.	More than seventy men lost any mothers.	right	6331a4a10c1188a8d477f672dbc0fda7	0.82
At least seventy men changed any worlds.	More than seventy members opened any doors.	right	6331a4a10c1188a8d477f672dbc0fda7	0.82
At least five men threw any rocks.	At least seventy towns lost any men.	left	6331a4a10c1188a8d477f672dbc0fda7	0.82
At least five members opened any doors.	More than seventy men destroyed any cities.	left	6331a4a10c1188a8d477f672dbc0fda7	0.82
At least five men changed any worlds.	More than five positions scored any points.	right	6331a4a10c1188a8d477f672dbc0fda7	0.82
At least five men threw any girls.	At least seventy students took any classes.	right	6331a4a10c1188a8d477f672dbc0fda7	0.82
At least five mothers lost any lives.	At least seventy positions scored any points.	left	6331a4a10c1188a8d477f672dbc0fda7	0.82
At least five members created any communities.	At least seventy men opened any doors.	left	6331a4a10c1188a8d477f672dbc0fda7	0.82
At least five men destroyed any cities.	More than seventy families owned any homes.	left	6331a4a10c1188a8d477f672dbc0fda7	0.82
At least five men bought any rocks.	At least seventy men threw any books.	left	6331a4a10c1188a8d477f672dbc0fda7	0.82
At least five members created any communities.	At least seventy men lost any families.	left	6331a4a10c1188a8d477f672dbc0fda7	0.82
At least seventy fires destroyed any churches.	More than five men grabbed any books.	right	6331a4a10c1188a8d477f672dbc0fda7	0.82
More than five mothers lost any lives.	More than seventy men threw any girls.	left	6331a4a10c1188a8d477f672dbc0fda7	0.82
At least seventy families owned any homes.	More than seventy teams told any stories.	right	6331a4a10c1188a8d477f672dbc0fda7	0.82
At least five teams took any lives.	More than seventy mothers lost any lives.	right	6331a4a10c1188a8d477f672dbc0fda7	0.82
At least five doors opened any ways.	At least seventy members opened any doors.	right	b7438a4f106e91e13b6e27e9721ba616	0.73
At least seventy rocks told any stories.	More than five stories took any lives.	left	b7438a4f106e91e13b6e27e9721ba616	0.73
More than five teams scored any points.	More than seventy players purchased any games.	left	b7438a4f106e91e13b6e27e9721ba616	0.73
At least five families owned any homes.	At least seventy fires destroyed any churches.	left	b7438a4f106e91e13b6e27e9721ba616	0.73
At least seventy doors opened any ways.	More than five men threw any girls.	left	b7438a4f106e91e13b6e27e9721ba616	0.73
At least five wives killed any men.	More than seventy records told any stories.	left	b7438a4f106e91e13b6e27e9721ba616	0.73
At least seventy men lost any hands.	More than seventy men killed any girls.	right	b7438a4f106e91e13b6e27e9721ba616	0.73
At least five men changed any worlds.	At least seventy wives killed any men.	left	b7438a4f106e91e13b6e27e9721ba616	0.73
At least seventy families owned any homes.	More than seventy rocks told any stories.	left	b7438a4f106e91e13b6e27e9721ba616	0.73
At least five students took any classes.	More than seventy countries lost any men.	left	b7438a4f106e91e13b6e27e9721ba616	0.73
At least seventy men threw any rocks.	More than five men threw any rocks.	left	b7438a4f106e91e13b6e27e9721ba616	0.73
At least five wives killed any men.	More than five men painted any faces.	right	b7438a4f106e91e13b6e27e9721ba616	0.73
At least seventy teams told any stories.	More than five men threw any books.	right	b7438a4f106e91e13b6e27e9721ba616	0.73
At least five families owned any homes.	More than seventy members bought any books.	right	b7438a4f106e91e13b6e27e9721ba616	0.73
More than five players picked any games.	More than seventy men destroyed any cities.	left	b7438a4f106e91e13b6e27e9721ba616	0.73
More than five men threw any rocks.	More than seventy members created any communities.	left	b7438a4f106e91e13b6e27e9721ba616	0.73
At least five men lost any mothers.	More than five teams told any stories.	right	43bdfa3e82acc2a6ddaed602aed40530	0.91
At least five men changed any worlds.	More than five members bought any books.	right	43bdfa3e82acc2a6ddaed602aed40530	0.91
At least seventy men bought any rocks.	More than five members lost any eyes.	right	43bdfa3e82acc2a6ddaed602aed40530	0.91
At least five men painted any faces.	More than five men painted any faces.	right	43bdfa3e82acc2a6ddaed602aed40530	0.91
At least five men raised any girls.	At least seventy men threw any girls.	left	43bdfa3e82acc2a6ddaed602aed40530	0.91
At least seventy men threw any books.	More than seventy stories took any lives.	right	43bdfa3e82acc2a6ddaed602aed40530	0.91
At least seventy men lost any hands.	More than five positions scored any points.	right	43bdfa3e82acc2a6ddaed602aed40530	0.91
At least seventy families built any communities.	More than seventy men picked any girls.	right	43bdfa3e82acc2a6ddaed602aed40530	0.91
At least five men created any countries.	At least seventy players purchased any games.	right	43bdfa3e82acc2a6ddaed602aed40530	0.91
More than five members bought any books.	More than seventy men shook any hands.	left	43bdfa3e82acc2a6ddaed602aed40530	0.91
At least five teams scored any points.	At least seventy men created any countries.	left	43bdfa3e82acc2a6ddaed602aed40530	0.91
At least five members opened any doors.	More than five members bought any books.	right	43bdfa3e82acc2a6ddaed602aed40530	0.91
At least five men created any countries.	At least seventy fires destroyed any schools.	left	43bdfa3e82acc2a6ddaed602aed40530	0.91
At least five men launched any fires.	More than five men grabbed any books.	left	43bdfa3e82acc2a6ddaed602aed40530	0.91
At least five men painted any faces.	More than five teams took any lives.	right	43bdfa3e82acc2a6ddaed602aed40530	0.91
At least seventy families owned any homes.	More than five members created any communities.	left	43bdfa3e82acc2a6ddaed602aed40530	0.91
At least five doors opened any ways.	More than seventy stories took any lives.	right	e39803dfb154f937c768e859311448e7	0.77
At least five teams told any stories.	More than five members created any communities.	right	e39803dfb154f937c768e859311448e7	0.77
At least seventy teams took any lives.	More than seventy men painted any faces.	right	e39803dfb154f937c768e859311448e7	0.77
At least five wives killed any men.	At least seventy men struck any girls.	left	e39803dfb154f937c768e859311448e7	0.77
More than five men bought any rocks.	More than seventy men painted any faces.	left	e39803dfb154f937c768e859311448e7	0.77
At least five men struck any girls.	At least seventy men bought any rocks.	right	e39803dfb154f937c768e859311448e7	0.77
At least five members bought any books.	At least seventy members created any names.	right	e39803dfb154f937c768e859311448e7	0.77
More than five rocks told any stories.	More than seventy fires destroyed any churches.	right	e39803dfb154f937c768e859311448e7	0.77
At least seventy men bought any rocks.	More than seventy communities created any games.	left	e39803dfb154f937c768e859311448e7	0.77
At least five doors opened any ways.	More than five teams scored any points.	right	e39803dfb154f937c768e859311448e7	0.77
At least five families owned any homes.	More than seventy men raised any girls.	left	e39803dfb154f937c768e859311448e7	0.77
At least five families owned any homes.	At least seventy fires destroyed any schools.	left	e39803dfb154f937c768e859311448e7	0.77
At least five rocks told any stories.	More than seventy men lost any families.	right	e39803dfb154f937c768e859311448e7	0.77
At least five stories took any lives.	At least seventy men destroyed any cities.	right	e39803dfb154f937c768e859311448e7	0.77
More than five records told any stories.	More than seventy girls killed any women.	right	e39803dfb154f937c768e859311448e7	0.77
At least seventy men bought any rocks.	More than five towns lost any men.	left	e39803dfb154f937c768e859311448e7	0.77
At least seventy men bought any rocks.	More than seventy girls shook any hands.	left	f37380d832de48e9a54f6d817e6475c6	0.73
At least seventy men painted any faces.	More than five mothers lost any lives.	right	f37380d832de48e9a54f6d817e6475c6	0.73
At least seventy teams told any stories.	More than five players scored any points.	right	f37380d832de48e9a54f6d817e6475c6	0.73
More than five communities created any games.	More than seventy men painted any faces.	left	f37380d832de48e9a54f6d817e6475c6	0.73
At least five men created any countries.	More than five men created any countries.	right	f37380d832de48e9a54f6d817e6475c6	0.73
At least seventy men threw any rocks.	More than seventy players created any worlds.	left	f37380d832de48e9a54f6d817e6475c6	0.73
At least seventy wives killed any men.	More than five members created any names.	right	f37380d832de48e9a54f6d817e6475c6	0.73
At least seventy positions scored any points.	More than seventy girls killed any women.	left	f37380d832de48e9a54f6d817e6475c6	0.73
At least seventy men grabbed any books.	More than seventy men shook any hands.	left	f37380d832de48e9a54f6d817e6475c6	0.73
At least five men opened any doors.	At least seventy men shook any hands.	left	f37380d832de48e9a54f6d817e6475c6	0.73
At least five stories took any lives.	At least seventy men threw any books.	right	f37380d832de48e9a54f6d817e6475c6	0.73
At least seventy fires destroyed any schools.	More than seventy fires destroyed any churches.	right	f37380d832de48e9a54f6d817e6475c6	0.73
More than five communities created any games.	More than seventy men lost any mothers.	left	f37380d832de48e9a54f6d817e6475c6	0.73
More than five teams scored any points.	More than seventy players created any worlds.	left	f37380d832de48e9a54f6d817e6475c6	0.73
At least five men painted any faces.	At least seventy positions scored any points.	right	f37380d832de48e9a54f6d817e6475c6	0.73
At least seventy players purchased any games.	More than seventy records told any stories.	left	f37380d832de48e9a54f6d817e6475c6	0.73
More than five students took any classes.	More than seventy men changed any worlds.	left	8619945529bd371bcdb3df3c375f95e8	0.86
More than five members lost any eyes.	More than seventy towns lost any men.	right	8619945529bd371bcdb3df3c375f95e8	0.86
At least seventy players picked any games.	More than seventy positions scored any points.	left	8619945529bd371bcdb3df3c375f95e8	0.86
At least seventy fires destroyed any churches.	More than five doors opened any ways.	right	8619945529bd371bcdb3df3c375f95e8	0.86
At least five men struck any girls.	More than seventy mothers lost any lives.	left	8619945529bd371bcdb3df3c375f95e8	0.86
At least seventy girls shook any hands.	More than seventy girls shook any hands.	right	8619945529bd371bcdb3df3c375f95e8	0.86
At least seventy rocks told any stories.	More than seventy members created any names.	left	8619945529bd371bcdb3df3c375f95e8	0.86
At least five members opened any doors.	More than seventy men threw any girls.	left	8619945529bd371bcdb3df3c375f95e8	0.86
At least five girls shook any hands.	More than seventy mothers lost any lives.	right	8619945529bd371bcdb3df3c375f95e8	0.86
At least five families owned any homes.	At least seventy communities created any games.	left	8619945529bd371bcdb3df3c375f95e8	0.86
More than five members lost any eyes.	More than seventy women drew any lines.	left	8619945529bd371bcdb3df3c375f95e8	0.86
At least five men created any countries.	More than five players created any worlds.	left	8619945529bd371bcdb3df3c375f95e8	0.86
More than five men destroyed any cities.	More than seventy teams told any stories.	right	8619945529bd371bcdb3df3c375f95e8	0.86
At least five men created any countries.	More than five men attacked any universities.	right	8619945529bd371bcdb3df3c375f95e8	0.86
More than five men grabbed any books.	More than seventy records told any stories.	left	8619945529bd371bcdb3df3c375f95e8	0.86
More than five men threw any rocks.	More than seventy men launched any fires.	left	8619945529bd371bcdb3df3c375f95e8	0.86
At least five teams took any lives.	More than seventy families owned any homes.	left	461cd76e65e2d8e8d1b6612303479077	0.95
At least five doors opened any ways.	More than seventy men threw any rocks.	left	461cd76e65e2d8e8d1b6612303479077	0.95
At least five members bought any books.	More than seventy men opened any doors.	left	461cd76e65e2d8e8d1b6612303479077	0.95
More than five men painted any faces.	More than seventy men painted any faces.	left	461cd76e65e2d8e8d1b6612303479077	0.95
At least five stories took any lives.	At least seventy men painted any faces.	right	461cd76e65e2d8e8d1b6612303479077	0.95
At least five mothers lost any lives.	More than five men threw any books.	right	461cd76e65e2d8e8d1b6612303479077	0.95
At least seventy members created any names.	More than five players scored any points.	left	461cd76e65e2d8e8d1b6612303479077	0.95
At least seventy men launched any fires.	More than seventy men destroyed any cities.	left	461cd76e65e2d8e8d1b6612303479077	0.95
At least seventy girls shook any hands.	More than seventy families built any communities.	left	461cd76e65e2d8e8d1b6612303479077	0.95
At least five players scored any points.	More than seventy girls shook any hands.	left	461cd76e65e2d8e8d1b6612303479077	0.95
At least five countries lost any men.	More than seventy players created any worlds.	left	461cd76e65e2d8e8d1b6612303479077	0.95
At least seventy men threw any books.	More than seventy men grabbed any books.	left	461cd76e65e2d8e8d1b6612303479077	0.95
At least five men grabbed any books.	More than five women drew any lines.	right	461cd76e65e2d8e8d1b6612303479077	0.95
